name,image,price,category,stock
תבנית אלומיניום,43656533.jpg,0,Food Appeal,1
"תבנית אלומיניום
D-B‏8",7290016622454.jpg,4,Food Appeal,1
תבנית לחלה,7290115733396.jpg,4,Food Appeal,1
"תבנית מלבנית
6.5*26",7290113925298.jpg,2,Food Appeal,1
תבנית מלבנית בינוני 28*19,7290113925281.jpg,3,Food Appeal,1
תוצצים למדפים אקרילי סט 2,7102545381712.jpg,30,Food Appeal,1
תערובת להכנת פנקייק 450 גר',7290120320611.jpg,14,Food Appeal,1
10 יחידות מגש אוכל אובלי,7290115738063.jpg,7,hadpaami,1
10 כוסות נייר חמסה,6923538233303.jpg,5,hadpaami,1
10 מחמחטות טישו,5203565996633.jpg,8,hadpaami,1
10 צלוחיות פלסטיק כסף בצורת תפוח,6923538237172.jpg,5,hadpaami,1
10 צלוחיות קינוחים,6923538204860.jpg,5,hadpaami,1
10 קערות גדולות פלאס,7290104858888.jpg,8,hadpaami,1
"יח כפות‎ 100
happy",7290015796712.jpg,5,hadpaami,1
125 יחידות צלחות,7290005230752.jpg,20,hadpaami,1
125 יחידות צלחות מרק,7290005230776.jpg,25,hadpaami,1
15 תבניות אלומיניום,835811005315.jpg,14,hadpaami,1
16 מפיות תלת שכבתי,7290115953961.jpg,7,hadpaami,1
2 מטליות מיקרופייבר לרצפה,7290016387339.jpg,15,hadpaami,1
2 תבניות מלבניות,7290115733563.jpg,14,hadpaami,1
12 כרטיסי ברכה,6923538240363.jpg,10,birthday,1
אלזה ואנה מנשפים 6 יחידות,7290120662360.jpg,10,birthday,1
בבות TY באונסר דרקון,008421830121.jpg,29,birthday,1
בבות TY באונסר פרה,008421830596.jpg,29,birthday,1
בבות TY באונסר צפרדע,008421830626.jpg,29,birthday,1
בובה קטנה,008421373451.jpg,40,birthday,1
בובה קטנה,008421405398.jpg,0,birthday,1
בובה קטנה,008421410361.jpg,40,birthday,1
בובה קטנה,008421415045.jpg,40,birthday,1
בובת TY באונסר אירון מן,008421830343.jpg,29,birthday,1
בובת TY באונסר האסקי,008421830633.jpg,29,birthday,1
בובת TY באונסר חתול צבעוני,008421830671.jpg,29,birthday,1
בובת TY באונסר חתול צהוב,008421830138.jpg,29,birthday,1
בובת TY באונסר מיני מאוס,008421830251.jpg,29,birthday,1
בובת TY באונסר מיקי מאוס,008421830244.jpg,29,birthday,1
בובת TY באונסר נמר,008421830145.jpg,29,birthday,1
בובת TY באונסר ספיידר מן,008421830374.jpg,29,birthday,1
בובת TY באונסר קפטן אמריקה,008421830312.jpg,29,birthday,1
בובת TY באונסר תמנון,008421830084.jpg,29,birthday,1
בובת TYבאונסר סטיץ,008421830268.jpg,29,birthday,1
"בלון מיילר 34
כסף ספרה 9",7290108079111.jpg,30,birthday,1
בלון GS‏110 מודפס יום הולדת שמח 10 יחי',7290120661158.jpg,15,birthday,1
בלון מיילר 18 לב שמפניה מאט מזל טוב,7290120663978.jpg,25,birthday,1
בלון מיילר 18 לס יום הולדת שמח נקודות,7290120662827.jpg,25,birthday,1
בלון מיילר 18 עגול ורוד,7290122842302.jpg,25,birthday,1
בלון מיילר 18 עגול ורוד עוגה ודיגלונים מ,7290120664425.jpg,25,birthday,1
בלון מיילר 18 עגול זהב זיקוקים יום הולדת,7290122840957.jpg,25,birthday,1
בלון מיילר 18 עגול קשת בענן מזל טוב,7290122842401.jpg,25,birthday,1
בלון מיילר 18 עגול שחור נקודות צבעוני,7290122840858.jpg,25,birthday,1
"בלון מיילר 18"" לב אדום חלק",7290120661400.jpg,20,birthday,1
בלון מיילר 18לב לבן נקודות זהב יום הולדת,7290120663473.jpg,25,birthday,1
בלון מיילר 19 כוכב ורוד סוכריות יום הולדת,7290122841459.jpg,25,birthday,1
בלון מיילר 19 כוכב קשת בענן מזל טוב,7290122841305.jpg,25,birthday,1
"בלון מיילר 26"" לב יום הולדת שמח כוכבים אדום",7290120663275.jpg,25,birthday,1
"בלון מיילר 26"" לב יום הולדת שמח מעוגה בלונים",7290120662421.jpg,25,birthday,1
"בלון מיילר 26"" לב יום הולדת שמח נקודות זהב",7290120662872.jpg,25,birthday,1
"בלון מיילר 26"" לב לבן מזל טוב קונפטי זהב",7290120664029.jpg,25,birthday,1
"בלון מיילר 26"" לב מזל טוב גראדיאנט בת הים",7290120662520.jpg,25,birthday,1
בלון מיילר 34 ורוד בייבי ספרה 0,7290102007790.jpg,30,birthday,1
בלון מיילר 34 זהב ספרה 0,7290108078947.jpg,30,birthday,1
בלון מיילר 34 זהב ספרה 2,7290108078985.jpg,30,birthday,1
בלון מיילר 34 זהב ספרה 3,7290108079005.jpg,30,birthday,1
בלון מיילר 34 זהב ספרה 4,7290108079029.jpg,30,birthday,1
"בלון מיילר 34
כחול ספרה 0",7290102007899.jpg,30,birthday,1
"בלון מיילר 34
כחול ספרה 2",7290102007912.jpg,30,birthday,1
"בלון מיילר 34
כחול ספרה 7",7290102007967.jpg,30,birthday,1
"בלון מיילר 34
כסף ספרה 0",7290108078930.jpg,30,birthday,1
"בלון מיילר 34
כסף ספרה 5",7290108079036.jpg,30,birthday,1
"בלון מיילר 34
כסף ספרה 6",7290108079050.jpg,30,birthday,1
"בלון מיילר 34
כסף ספרה 8",7290108079098.jpg,30,birthday,1
"בלון מיילר 34"" כחול ספרה 1",7290102007905.jpg,30,birthday,1
"בלון מיילר 36"" לב חלול אדום",7290102007523.jpg,30,birthday,1
בלון מיילר לניפוח בהליום סטיץ,7290120668065.jpg,25,birthday,1
"דלי פורים שמח כ14 ס""מ קוטר 16 ס""מ",7290121241748.jpg,4,birthday,1
"זיקוק 15 ס""מ 5גר 6 יחי' צבעוני",7290112707499.jpg,25,birthday,1
חצאית פלסטי לשולחן ורוד,6928325167212.jpg,10,birthday,1
חצאית פלסטי לשולחן לבן,6928325167205.jpg,10,birthday,1
חצאית פלסטי לשולחן שחור,6928325183793.jpg,10,birthday,1
חצאית פלסטי לשולחן תכלת,6928325167229.jpg,10,birthday,1
חצאית שולחן מטאלית פרנזים לבן אולטרה,7290112708151.jpg,12,birthday,1
חצאית שולחן מטאלית פרנזים רוז גולד,7290112708144.jpg,12,birthday,1
כו פלסטיק עם קשית ספיידרמן אייקונים,7290121800365.jpg,7,birthday,1
כוס פלסטיק עם קשית ברבי קלאסית,7290121800266.jpg,7,birthday,1
כוס פלסטיק עם קשית מיניונים מוזיקה,7290121800464.jpg,7,birthday,1
כוס פלסטיק עם קשית ספיידי וחבריו המופלאים,7290121800419.jpg,7,birthday,1
"כוסות נייר 8 יחי'
K-POP",5201184986509.jpg,12,birthday,1
כוסות נייר 8 יחי' מפרץ ההרפתקאות,7290120661165.jpg,10,birthday,1
מארז פורים שקית,7290122840841.jpg,8,birthday,1
מארז פורים שקית מהודרת,7290122840896.jpg,20,birthday,1
מגש נייר למשלוח מנות כ11.5*20*25,7290121247795.jpg,7,birthday,1
מיני מסכות צבעוני,7290115951455.jpg,3,birthday,1
מנשפים מטאלים מקרון 5 מיחי' לבן,7290120090569.jpg,10,birthday,1
מסיכות צבעוניות,7290110284459.jpg,3,birthday,1
"'ס""מ 02 יחי' מפיות נייר 2 שכ‎ 33X33
K-POP",5201184986417.jpg,10,birthday,1
מפיות נייר 33X‏33 16 יחי' חד קרן,7290120660632.jpg,12,birthday,1
"מפיות נייר 33X‏33 ס""מ 16 יחי' מפרץ ההרפתקאות",7290120661219.jpg,12,birthday,1
"מפיות נייר 33X‏33 ס""מ 16 יחי' ספיידרמן",7290120662919.jpg,12,birthday,1
מפיות נייר 33X‏33 סמ 16 יחי סטיץ V,7290121808095.jpg,12,birthday,1
מפית פורים הדפס ליצן 16 יחי',7290121246507.jpg,7,birthday,1
מפית פורים שמח 16 יחי',7290121246477.jpg,7,birthday,1
מפת שולחן מפרץ ההרפתקאות,7290120661615.jpg,20,birthday,1
מפת שולחן-מיקי מאוס קלאסי,7290120660014.jpg,20,birthday,1
נייר גרוס צבעוני,7290118637349.jpg,7,birthday,1
נר יום הולדת מסתובב ומנגן,7290102002962.jpg,24,birthday,1
נר מספר 3 כסף חלק,7290112703439.jpg,10,birthday,1
נר ענק נצנצים זהב ולבן מס' 8,7290112703781.jpg,12,birthday,1
"נר צף זהב / כסף
SJP2213M",7290006547552.jpg,20,birthday,1
סוכריות סודה דחוסות בטעמי פירות צמיד,7290020178206.jpg,18,birthday,1
סוכריות סודה דחוסות בטעמי פירות צמיד,7290020178008.jpg,1,birthday,1
"ספריי חוטים מסיבה צבעוני 128    ג' 330 מ""ל",7290118871811.jpg,8,birthday,1
"סרט סטאן 1 ס""מ 250 יארד ורוד עתיק",6923538204938.jpg,5,birthday,1
"סרט סטאן כ 4 ס""מ לילך 25 יארד",6923538202514.jpg,10,birthday,1
עלי כותרת של פרחים צבע לבן 200 יחי',7290015262316.jpg,6,birthday,1
"צלחות נייר 23
ס""מ 8 יחי' K-POP",5201184986387.jpg,12,birthday,1
"צלחות נייר 23 ס""מ 8 יחי' ספיידרמן",7290120662766.jpg,12,birthday,1
"צלחת נייר 20 ס""מ 8 יח' מפרץ ההרפתקאות",7290120661110.jpg,10,birthday,1
צמות מרשמלו,7290120320963.jpg,2,birthday,1
קופסה לעוגה עם במה וסרט סאטן,6923538224882.jpg,18,birthday,1
קופסת קרטון + מכסה פורים שמח,7290121247245.jpg,9,birthday,1
קישוט תליה וילון 1X‏2 ופרנזים מטאלי זהב,7290113312708.jpg,12,birthday,1
קישוט תליה וילון 1X‏2 ופרנזים מטאלי לבן     אולטרא,7290113313378.jpg,12,birthday,1
קישוט תליה וילון 1X‏2 ופרנזים מטאלי רוז גולד,7290113312722.jpg,12,birthday,1
קערה פלסטיק עם קשית הלו קיטי קשת,7290121800662.jpg,8,birthday,1
קערה פלסטיק עם קשית מיני צבעי הקשת,7290121800716.jpg,8,birthday,1
קערה פלסטיק עם קשית מיקי מאוס קלאסי,7290121800761.jpg,8,birthday,1
קערה פלסטיק עם קשית ספיידרמן אייקונים,7290121800914.jpg,8,birthday,1
קערת פלסטיק עם קשית מיניונים מוזיקה,7290121801010.jpg,8,birthday,1
קערת פלסטיק עם קשית מפרץ ההרפתקאות,7290121800617.jpg,8,birthday,1
קערת פלסטיק עם קשית ספיידי וחבריו המופלאים,7290121800969.jpg,8,birthday,1
שקית 10 בלונים מטאלי ורוד,7290113317611.jpg,8,birthday,1
שקית 10 בלונים מטאלי ירוק,7290113317642.jpg,8,birthday,1
שקית 10 בלונים מטאלי כחול,7290113317628.jpg,8,birthday,1
שקית 10 בלונים מטאלי כסף,7290113317598.jpg,8,birthday,1
שקית 10 בלונים מטאלי לבן,7290113317567.jpg,8,birthday,1
שקית 10 בלונים מטאלי שחור,7290113317574.jpg,8,birthday,1
שקית 10 בלונים פסטל אדום,7290115079265.jpg,7,birthday,1
שקית 36 בלונים פסטל מיקס,7290108070323.jpg,18,birthday,1
שקית קרטון + שרוך פורים שמח,7290121247344.jpg,6,birthday,1
"תותח קונפטי 40 ס""מ כדורגל",7290108076295.jpg,15,birthday,1
"תותח קונפטי 40 ס""מ מטאלי לבן",7290113596801.jpg,15,birthday,1
תחתית לעוגה עגולה,6923538223588.jpg,9,birthday,1
"""00"" מנקה אסלות 1 לי'",7290000412481.jpg,10,cleaning,1
12 דפי ספוג הפלא,7290108359145.jpg,14,cleaning,1
50 מפיות 3 שכבות XL,7290108353075.jpg,14,cleaning,1
"4 JAVEL ליטר
סמיכה",7290000294780.jpg,18,cleaning,1
"JAVEL ליטר 4
לימון",7290000288024.jpg,24,cleaning,1
"JAVEL מרסס
לבנדר",7290000288048.jpg,18,cleaning,1
"JAVEL מרסס
לימון",7290000289069.jpg,20,cleaning,1
"JAVEL מרסס
פריחה",7290108359985.jpg,18,cleaning,1
LIV גליל נייר למטבח מודפס 3      שכ',7290017729275.jpg,20,cleaning,1
LIV מגבות מטבח נשלפות 190 יחי',7290017729725.jpg,10,cleaning,1
"LIV מפיות 30X‏30
לבן חד שכבתי",7290017729169.jpg,10,cleaning,1
LIV מפיות פרימיום קמעונאי לבן 80 דו שכבתי,7290017729732.jpg,10,cleaning,1
א. קאלק מרסס כללי 4 ב 1,7290011598211.jpg,18,cleaning,1
אוקסיג'ין כתמים 4 לי',7290005425912.jpg,36,cleaning,1
אטבי כביסה גמבו,7291988049287.jpg,12,cleaning,1
"אנטי סליפ הטבעה 45*250 ס""מ",7290006547613.jpg,25,cleaning,1
"אנטי סליפ מודפס
2.5X‏45 ס""מ",7290006547071.jpg,25,cleaning,1
אנטי קאלק למכונת קפה,7290108358377.jpg,20,cleaning,1
אנטי קאלק מקלחון,7290108354317.jpg,21,cleaning,1
"ארגוניות מגירון לאחסון 27*11.5 ס""מ",7290115738834.jpg,10,cleaning,1
ג'יל + מרכך פרש 2 ליטר,7290108358759.jpg,42,cleaning,1
ג'ל כביסה ש.שועל ביי,7290108356472.jpg,33,cleaning,1
דואופרש פסיפל- תפוז,7290000133904.jpg,15,cleaning,1
דואופרש פצולי לבנדר,7290004731670.jpg,15,cleaning,1
כביסכל 2 ליטר ארומטי BIO,7290015381666.jpg,40,cleaning,1
כביסכל 2 ליטר בייבי BIO,7290015381635.jpg,40,cleaning,1
"כביסכל 2 ליטר מאסק פלאוורס
BIO",7290020228017.jpg,40,cleaning,1
כביסכל 2 ליטר סופטקייר BIO,7290015381871.jpg,40,cleaning,1
כביסכל מנקה רצפות מאסק,7290020228734.jpg,32,cleaning,1
"כביסקל 2 ליטר
רוז BIO",7290015381659.jpg,40,cleaning,1
כיף מרכך אפרסק וחמאת,7290108357882.jpg,13,cleaning,1
כיף מרכך רגיל 700 מל,7290108357769.jpg,12,cleaning,1
כיף שמפו אפרסק וחמאת,7290108357275.jpg,13,cleaning,1
כיף שמפו לניקוי עמוק,7290108353327.jpg,13,cleaning,1
כיף שמפו נגד קשקשים,7290108353334.jpg,13,cleaning,1
כיף שמפו רגיל 700 מל,7290108357707.jpg,12,cleaning,1
"כיף ת. רחצה שקדים 700 מ""ל",7290108356106.jpg,13,cleaning,1
כיף ת.רחצה 1.4 דבש מ,7290108356243.jpg,20,cleaning,1
כיף ת.רחצה אוקינוס,7290108356168.jpg,13,cleaning,1
כיף ת.רחצה אפרסק וחמ,7290108356489.jpg,13,cleaning,1
כיף ת.רחצה לעור רגיש,7290108357691.jpg,13,cleaning,1
כיף תחליף רחצה 1.4 אוקיי,7290108356250.jpg,26,cleaning,1
מאפרה,6971273690189.jpg,10,cleaning,1
מבריק חלונות ומשטחים,7290015381109.jpg,18,cleaning,1
"מבשם ארומטי 750 מ""ל",7290015381444.jpg,22,cleaning,1
"מבשם בייבי 750 מ""ל",7290015381826.jpg,22,cleaning,1
"מבשם רוז 750 מ""ל",7290015381369.jpg,22,cleaning,1
מגבות הפלא 6=12 גליל,7290108352900.jpg,24,cleaning,1
"מגהץ אדים קרמי
ELECTRO",7290112542946.jpg,90,cleaning,1
מגהץ אדים תחתית נירוסטה,787416709900.jpg,75,cleaning,1
מוט מלקט,5400338083419.jpg,22,cleaning,1
מטאטא טופ גוץ עץ מוזהב,7290016777642.jpg,16,cleaning,1
מטליות לחות לניקוי כללי בדלי,7290014803885.jpg,25,cleaning,1
מטלית גדולה רב שימושית 4 יח,6535845865858.jpg,5,cleaning,1
מטלית קטנה רב שימושית 5 יח,6935845865887.jpg,5,cleaning,1
מסיר אבנית,7290015381185.jpg,20,cleaning,1
מסיר שומנים חזק,7290015381208.jpg,21,cleaning,1
40X100 מפיון,7290003055197.jpg,4,cleaning,1
"מפיות 39X39 LIV
קולקשיין 50 מפיות תלת שכבתי",7290003055142.jpg,10,cleaning,1
מפיות LIV מעורב פסטל 100 חד שכ',7290003055166.jpg,7,cleaning,1
מפיץ ריח חשמלי שחור,7290108356434.jpg,175,cleaning,1
"מפת שולחן בגליל
1.40/45",7290113923539.jpg,32,cleaning,1
מקסימה בייבי שיבולת שועל,7290108354069.jpg,20,cleaning,1
מקסימה בייבי שיבולת שועל,7290108354089.jpg,20,cleaning,1
מרכך מרוכז א.פרש 1 ליטר,7290013268020.jpg,20,cleaning,1
מרכך מרוכז לאבלי כות..,7290108358384.jpg,20,cleaning,1
מרכך מרוכז מאסק 1 ליטר,7290012117558.jpg,22,cleaning,1
מרכך מרוכז סןפט סיליק,7290108350623.jpg,20,cleaning,1
מרכך מרוכז פיור לאב,7290108358766.jpg,23,cleaning,1
מרכך מרוכז פלורל טאצ',7290108351811.jpg,20,cleaning,1
מרכך מרוכז קול 1 ליטר,7290012117534.jpg,20,cleaning,1
מרכך מרורכז חלב ודבש,7290014397286.jpg,20,cleaning,1
מרסס אוקסיג'ין כ. לבנה,7290108357295.jpg,22,cleaning,1
מרסס אוקסיג'ן,7290005430602.jpg,18,cleaning,1
"נוזל כלים ביו 750 מ""ל %24 מאסק",7290015381420.jpg,18,cleaning,1
"נוזל כלים ביו 750 מ""ל %24 רוז",7290015381970.jpg,18,cleaning,1
"נוזל כלים ביו 750 מ""ל בייבי",7290015381604.jpg,18,cleaning,1
נוזל לניקוי שמשות 4 ליטר,7290011785444.jpg,18,cleaning,1
נוזל רצפות 2 ליטר אלגנט,7290020228741.jpg,32,cleaning,1
נוזל רצפות 2 ליטר ארומטי,7290020228680.jpg,32,cleaning,1
נוזל רצפות 2 ליטר בייבי,7290020228703.jpg,32,cleaning,1
נייר טואלט 32 גלילים LIV,7290017729381.jpg,29,cleaning,1
נייר טואלט מפנק במיוחד TNX,7290103704964.jpg,18,cleaning,1
סבוניה אקרילי מרובע,7290119968206.jpg,10,cleaning,1
סבוניה אקרילית מרובע,7290119968208.jpg,10,cleaning,1
סושי 3 מטליות לחות,7290107280020.jpg,19,cleaning,1
סושי 6 מגבות הפלא,7290005427107.jpg,13,cleaning,1
סל כביסה 35 ליטר שטוח ראטן,8696219397325.jpg,45,cleaning,1
סנו אינסטלטור נוזלי,7290012117916.jpg,28,cleaning,1
סנו ג'ל לניקוי כחול,7290000292533.jpg,18,cleaning,1
סנו סושי 150 מפיות לבן,7290005424847.jpg,10,cleaning,1
"סנו פורטה פלוס
750 מ",7290000289748.jpg,16,cleaning,1
סנובון באבלס לימון,7290108358032.jpg,15,cleaning,1
סנובון לוטוס סחלב 50,7290108352153.jpg,13,cleaning,1
סנובון נוזלי לימון,7290000287492.jpg,12,cleaning,1
סנוקליר אקדח 1 ליטר,7290005425646.jpg,11,cleaning,1
ספארק מסיר שומנים,7290108351798.jpg,20,cleaning,1
ספארק משאבה לבנדר 1 לי,7290108350548.jpg,15,cleaning,1
ק. מן שמפו רגיל מנטה,7290012117428.jpg,20,cleaning,1
"קצף אורנים 750 מ""ל",7290020228468.jpg,22,cleaning,1
רדיד אלומיניום 100מ' 45 ר',7290016580136.jpg,70,cleaning,1
ריצפז חלומי שואב שוטף,7290108353242.jpg,33,cleaning,1
ריצפז פ.הום בייבי 2 ליטר,7290108359787.jpg,20,cleaning,1
ריצפז פ.הום מלון חלומ,7290108351613.jpg,20,cleaning,1
ריצפז פרש לילך 2 ליטר,7290012117350.jpg,18,cleaning,1
ריצפז פרש מאסק 2 ליטר,7290013268884.jpg,18,cleaning,1
רצפז בניחוח כותנה מלטפת,7290014397767.jpg,22,cleaning,1
רצפז פ. הום אולטרא פר,7290108357370.jpg,22,cleaning,1
רצפז פ. הום מלון מפנק,7290013268242.jpg,22,cleaning,1
רצפז פ. הום ספא מרגיע,7290107280822.jpg,22,cleaning,1
רצפז פ.הום מ.בוטיק 2לי,7290013269621.jpg,22,cleaning,1
"'שטיחונים 3 מ
ANTI SLIP",7290002579434.jpg,25,cleaning,1
שלישיה סנובון כחול,7290000292687.jpg,17,cleaning,1
שמפו שטיחים וריפודים,7290108354652.jpg,25,cleaning,1
שקיות אשפה 75/90 25 יחי',7290112486714.jpg,5,cleaning,1
"שקיות אשפה בגליל 20 יחי XL
77*90",7290019039549.jpg,14,cleaning,1
גביע דקורטיבי עם בסיס קוטר 18 גובה,7290118632795.jpg,9,hadpaami,1
"ו-רנר יוטא צבע טבעי כ 30 ס""מ *
3",7290115955781.jpg,20,hadpaami,1
ז- לייט וינטג' צלחת קטנה מנטה * 10,7290110287917.jpg,8,hadpaami,1
"ראנר זהב בהיר נצנצים חדש - כ
3",7290110287191.jpg,20,hadpaami,1
ראנר כסף נצנצים בהיר חדש - כ 3,7290110287115.jpg,16,hadpaami,1
'א - גביע יין - רגל פנינה* 6 יח,7290110286132.jpg,12,hadpaami,1
'א- גביע יין - רגל נצנצים כסף * 6 יח,7290110286163.jpg,12,hadpaami,1
'א- לפתניה וינטג' לבן *10 יח,7290110281496.jpg,7,hadpaami,1
'א- מגש וינטג' אובלי גדול לבן *  3 יח,7290016212600.jpg,8,hadpaami,1
'א- מגש וינטג' אובלי עמוק לבן *   3 יח,7290016212617.jpg,8,hadpaami,1
'א- מרקיה וינטג' לבן *10 יח,7290003586103.jpg,10,hadpaami,1
'ב- ורוד וינטג' מזלג לייט *10 יח,7290115951165.jpg,4,hadpaami,1
'ב- ורוד וינטג' סכין לייט*10 יח,7290115951172.jpg,4,hadpaami,1
'ב- לייט וינטג' צלחת בינונית קרם* 10 יח,7290110287993.jpg,12,hadpaami,1
'ב- לייט וינטג' צלחת גדולה קרם* 10 יח,7290110287986.jpg,13,hadpaami,1
'ב- לפתניה וינטג' קרם *10 יח,7290110281489.jpg,7,hadpaami,1
'ב- מרקיה וינטג' קרם *10 יח,7290016212341.jpg,10,hadpaami,1
"'ב- צלחת פטל ""7
לבן ופס זהב * 10 יח",7290121243933.jpg,10,hadpaami,1
"'ב- צלחת פטל ""9
לבן ופס זהב * 10 יח",7290121243971.jpg,15,hadpaami,1
'ב- קסרול דגם פטל לבן ופס זהב * 6 יח,7290121244053.jpg,8,hadpaami,1
'ב- קסרול וינטג' קרם * 6 יח,7290115956979.jpg,8,hadpaami,1
'ג- לייט וינטג' צלחת גדולה זהב * 10 יח,7290118632047.jpg,13,hadpaami,1
'ג- קסרול וינטג' זהב * 6 יח,7290110280512.jpg,7,hadpaami,1
"'גליל טנדרלי רוז לבן-שחור 1.20*25
מ",7290003586721.jpg,35,hadpaami,1
'ד- וינטג' קסרול נצנצים זהב *6 יח,7290003586523.jpg,7,hadpaami,1
'ד- מנטה וינטג' מזלג לייט *10 יח,7290115951325.jpg,4,hadpaami,1
'ד- מנטה וינטג' סכין לייט*10 יח,7290115951332.jpg,4,hadpaami,1
'ה- מגש וינטג' אובלי גדול שקוף * 3 יח,7290110281090.jpg,10,hadpaami,1
'ה- מגש וינטג' אובלי עמוק שקוף * 3 יח,7290110281106.jpg,8,hadpaami,1
'ה- מרקיה וינטג' שקוף *10 יח,7290003586257.jpg,10,hadpaami,1
'ה- קסרול וינטג' שקוף * 6 יח,7290110281083.jpg,7,hadpaami,1
'ה- שקוף לפתניה וינטג'*10 יח,7290110281519.jpg,7,hadpaami,1
'ו- לבן וינטג' כף לייט *10 יח,7290115951387.jpg,4,hadpaami,1
'ו- לבן וינטג' כפית לייט*10 יח,7290115951394.jpg,4,hadpaami,1
'ו- לבן וינטג' מזלג לייט *10 יח,7290115951363.jpg,4,hadpaami,1
'ז- לפתניה וינטג' מנטה *10 יח,7290110281793.jpg,7,hadpaami,1
'ז- מגש וינטג' אובלי עמוק מנטה * 3 יח,7290110281885.jpg,8,hadpaami,1
'ז- מרקיה וינטג' מנטה *10יח,7290110281595.jpg,10,hadpaami,1
'ז- קסרול וינטג' מנטה * 6 יח,7290110281861.jpg,7,hadpaami,1
'ח- לייט וינטג' צלחת גדולה ורוד* 10 יח,7290110288013.jpg,13,hadpaami,1
'ח- לייט וינטג' צלחת קטנה ורוד* 10 יח,7290110288037.jpg,8,hadpaami,1
'ח- לפתניה וינטג' ורוד *10 יח,7290110281502.jpg,7,hadpaami,1
'ח- מגש וינטג' אובלי עמוק ורוד *    3 יח,7290110280444.jpg,8,hadpaami,1
'ט- קרם וינטג' כף לייט *10 יח,7290115951264.jpg,4,hadpaami,1
'ט- קרם וינטג' כפית לייט*10 יח,7290115951271.jpg,4,hadpaami,1
'ט- קרם וינטג' מזלג לייט *10 יח,7290115951240.jpg,4,hadpaami,1
'ט- קרם וינטג' סכין לייט*10 יח,7290115951257.jpg,4,hadpaami,1
'יא- וינטג' מרקיה נצנצים כסף*10 יח,7290003586530.jpg,10,hadpaami,1
'כ- נצנצים כסף וינטג' מזלג *10 יח,7290110286026.jpg,4,hadpaami,1
'כ- נצנצים כסף וינטג' סכין *10 יח,7290110286040.jpg,4,hadpaami,1
'נ- שקוף וינטג' כף *10 יח,7290110280116.jpg,4,hadpaami,1
'נ- שקוף וינטג' כפית *10 יח,7290110280123.jpg,4,hadpaami,1
'נ- שקוף וינטג' מזלג *10 יח,7290110280093.jpg,4,hadpaami,1
'ס- כף נצנצים זהב וינטג' *10 יח,7290110286071.jpg,4,hadpaami,1
'ס- נצנצים זהב וינטג' סכין *10 יח,7290110286057.jpg,4,hadpaami,1
'29 -כוס שוט כסף 2 אוז * 24 יח,7290115952179.jpg,12,hadpaami,1
* ד- לייט וינטג' צלחת גדולה נצנצים זהב,7290110287863.jpg,13,hadpaami,1
* ד- לייט וינטג' צלחת קטנה נצנצים זהב,7290110287887.jpg,8,hadpaami,1
* יא- לייט וינטג' צלחת קטנה נצנצים כסף,7290110287856.jpg,8,hadpaami,1
*מפה רנר דגם רוז לבן-כסף 137,7290014625570.jpg,10,hadpaami,1
"1 ק""ג אבקת סוכר שקית",7290001050064.jpg,15,hadpaami,1
10 כפיות וינטג ברונזה,7290110280987.jpg,4,hadpaami,1
10 מזלגות וינטג,7290115951127.jpg,4,hadpaami,1
10 מרקיות עגולות פלוורס,7290113923843.jpg,14,hadpaami,1
10 קינוחי וופל,7290111664342.jpg,13,hadpaami,1
"10 שקיות זילוף מקצועיות 30 ס""מ",7290018884782.jpg,8,hadpaami,1
"10 שקיות זילוף מקצועיות 36 ס""מ",7290018884799.jpg,9,hadpaami,1
"10 שקיות זילוף מקצועיות 40 ס""מ",7290018884805.jpg,10,hadpaami,1
"10 שקיות זילוף מקצועיות 45 ס""מ",7290018884812.jpg,10,hadpaami,1
100 יח כוסות לשתייה קרה,7290001716731.jpg,5,hadpaami,1
100 כפיות,7290004255916.jpg,4,hadpaami,1
100 סוכריות על מקל,7290019500193.jpg,50,hadpaami,1
100 סוכריות על מקל 12 גר',7290016500193.jpg,50,hadpaami,1
100 סוכריות על מקל פירות בשקית 900 גר',7290019500179.jpg,32,hadpaami,1
100 צלחות גדולות פלאס,7290104853333.jpg,20,hadpaami,1
12 מספרים,7290013827746.jpg,5,hadpaami,1
12 קינוחי וורד,7290014500952.jpg,11,hadpaami,1
12 שוט קוקטייל,7290016034912.jpg,13,hadpaami,1
33*33 מפיות‎ 15,7290115952339.jpg,7,hadpaami,1
33*33 מפיות‎ 16,6923538233273.jpg,7,hadpaami,1
16 מפיות תלת שכבתי 33*33,7290115953992.jpg,7,hadpaami,1
18 לפתניות,7290115738056.jpg,4,hadpaami,1
18 קעריות קסרול,7290115738032.jpg,4,hadpaami,1
2 מנורות קישוט,7290002128038.jpg,9,hadpaami,1
"C-LR14 סוללות‎ 2
DUAL POWER",7291000129997.jpg,10,hadpaami,1
"D-LR20 סוללות‎ 2
DUAL POWER",7291000129973.jpg,10,hadpaami,1
2 קופסאות אקרילי גדול,7290118431725.jpg,22,hadpaami,1
2 תבניות קרטון קשיח,7290108359022.jpg,15,hadpaami,1
"20 מפיות 3
שכבות 33*33",7290003586455.jpg,8,hadpaami,1
20 מפיות בר מצווה 33*33,7290118634720.jpg,7,hadpaami,1
20 צלחת מרובעת גודל 6 -קנה סוכר,7290113920750.jpg,10,hadpaami,1
25 יחידות נייר אפייה תבנית נינג'ה,7290120320079.jpg,15,hadpaami,1
